phase,magnetic_state,category,source,path,natoms,total_frames,valid_frames,invalid_frames,valid_fraction,finite_energy_fraction,finite_temperature_fraction,finite_pressure_fraction,finite_force_fraction,finite_position_fraction,force_outlier_frames,force_outlier_fraction,force_outlier_threshold_eV_A,median_force_rms_eV_A,target_temperature_K,median_temperature_K,median_temperature_deviation_K,pressure_min_GPa,pressure_median_GPa,pressure_max_GPa,volume_per_atom_A3
BCC,non-magnetic,BCC nonmagnetic,2.44_4000K,dataset/bcc/non-mag/2.44_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.270463187609178,3.4451227169601384,4000.0,3794.26025390625,-205.73974609375,219.6409912109375,238.53799438476562,244.135009765625,7.26336012908252
BCC,non-magnetic,BCC nonmagnetic,2.44_4500K,dataset/bcc/non-mag/2.44_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.714183503743662,3.7288874018242515,4500.0,4423.14599609375,-76.85400390625,219.7580108642578,245.15501403808594,250.9560089111328,7.26336012908252
BCC,non-magnetic,BCC nonmagnetic,2.44_5000K,dataset/bcc/non-mag/2.44_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.982464404379139,3.789984685686194,5000.0,4696.71337890625,-303.28662109375,220.1020050048828,244.43701171875,251.41001892089844,7.26336012908252
BCC,non-magnetic,BCC nonmagnetic,2.44_5500K,dataset/bcc/non-mag/2.44_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.8085638671255335,4.020962001662789,5500.0,5184.61669921875,-315.38330078125,219.9189910888672,250.47000122070312,255.4600067138672,7.26336012908252
BCC,non-magnetic,BCC nonmagnetic,2.44_6000K,dataset/bcc/non-mag/2.44_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.4895957219597165,4.22513563257123,6000.0,5533.29443359375,-466.70556640625,218.66201782226562,255.0540008544922,263.01800537109375,7.26336012908252
BCC,non-magnetic,BCC nonmagnetic,2.45_4000K,dataset/bcc/non-mag/2.45_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.979968414800159,3.2968994051340377,4000.0,3741.392822265625,-258.607177734375,206.47900390625,225.7550048828125,231.9239959716797,7.353043416289107
BCC,non-magnetic,BCC nonmagnetic,2.45_4500K,dataset/bcc/non-mag/2.45_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.480042921624717,3.5837179866924833,4500.0,4268.16650390625,-231.83349609375,206.3159942626953,228.98301696777344,235.02099609375,7.353043416289107
BCC,non-magnetic,BCC nonmagnetic,2.45_5000K,dataset/bcc/non-mag/2.45_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.900840423320523,3.708985538448178,5000.0,4533.4736328125,-466.5263671875,205.31101989746094,231.322998046875,237.8979949951172,7.353043416289107
BCC,non-magnetic,BCC nonmagnetic,2.45_5500K,dataset/bcc/non-mag/2.45_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.048709742017837,4.038154670378246,5500.0,5279.29931640625,-220.70068359375,205.8350067138672,236.0970001220703,246.8520050048828,7.353043416289107
BCC,non-magnetic,BCC nonmagnetic,2.45_6000K,dataset/bcc/non-mag/2.45_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.204480382498783,4.242807146493689,6000.0,5753.80908203125,-246.19091796875,205.218994140625,239.6479949951172,247.7360076904297,7.353043416289107
BCC,non-magnetic,BCC nonmagnetic,2.46_4000K,dataset/bcc/non-mag/2.46_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.406809219504433,3.4193990709300217,4000.0,3994.931396484375,-5.068603515625,193.73500061035156,214.7060089111328,219.48501586914062,7.443461915920132
BCC,non-magnetic,BCC nonmagnetic,2.46_4500K,dataset/bcc/non-mag/2.46_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.566057647573979,3.5838706392826385,4500.0,4370.78955078125,-129.21044921875,192.7670135498047,219.0030059814453,225.5830078125,7.443461915920132
BCC,non-magnetic,BCC nonmagnetic,2.46_5000K,dataset/bcc/non-mag/2.46_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.816413901160908,3.790216872442612,5000.0,4773.8232421875,-226.1767578125,193.25601196289062,223.4300079345703,226.4499969482422,7.443461915920132
BCC,non-magnetic,BCC nonmagnetic,2.46_5500K,dataset/bcc/non-mag/2.46_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.977308360380949,3.910827893455967,5500.0,5415.32080078125,-84.67919921875,194.0989990234375,225.22000122070312,231.36900329589844,7.443461915920132
BCC,non-magnetic,BCC nonmagnetic,2.46_6000K,dataset/bcc/non-mag/2.46_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.430295909555479,4.124430214166126,6000.0,5593.31689453125,-406.68310546875,193.8140106201172,232.6949920654297,240.54600524902344,7.443461915920132
BCC,non-magnetic,BCC nonmagnetic,2.47_4000K,dataset/bcc/non-mag/2.47_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.358553959051626,3.352216427306989,4000.0,3965.990234375,-34.009765625,181.24000549316406,201.49600219726562,208.8070068359375,7.5346186292801525
BCC,non-magnetic,BCC nonmagnetic,2.47_4500K,dataset/bcc/non-mag/2.47_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.373983435446484,3.4106786128677595,4500.0,4250.39013671875,-249.60986328125,181.6020050048828,205.20701599121094,212.0050048828125,7.5346186292801525
BCC,non-magnetic,BCC nonmagnetic,2.47_5000K,dataset/bcc/non-mag/2.47_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.081951383151966,3.818096445885539,5000.0,4911.58642578125,-88.41357421875,181.59201049804688,209.6540069580078,215.35000610351562,7.5346186292801525
BCC,non-magnetic,BCC nonmagnetic,2.47_5500K,dataset/bcc/non-mag/2.47_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.005118074099567,3.9131588669498854,5500.0,5296.14599609375,-203.85400390625,181.4300079345703,212.61001586914062,219.6020050048828,7.5346186292801525
BCC,non-magnetic,BCC nonmagnetic,2.47_6000K,dataset/bcc/non-mag/2.47_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.096497656080686,4.015427689323915,6000.0,5611.966796875,-388.033203125,182.00900268554688,214.4879913330078,219.33401489257812,7.5346186292801525
BCC,non-magnetic,BCC nonmagnetic,2.48_4000K,dataset/bcc/non-mag/2.48_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.1271154983308165,3.2790524918135433,4000.0,4014.406494140625,14.406494140625,169.9600067138672,191.4300079345703,198.7570037841797,7.626516557673721
BCC,non-magnetic,BCC nonmagnetic,2.48_4500K-1,dataset/bcc/non-mag/2.48_4500K-1.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.1611030435131555,3.40621592908314,4500.0,4287.26220703125,-212.73779296875,170.3260040283203,193.41000366210938,197.54100036621094,7.626516557673721
BCC,non-magnetic,BCC nonmagnetic,2.48_4500K,dataset/bcc/non-mag/2.48_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.1611030435131555,3.40621592908314,4500.0,4287.26220703125,-212.73779296875,170.3260040283203,193.41000366210938,197.54100036621094,7.626516557673721
BCC,non-magnetic,BCC nonmagnetic,2.48_5000K,dataset/bcc/non-mag/2.48_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.715585333446922,3.5918736526355204,5000.0,4754.802734375,-245.197265625,170.1699981689453,197.80300903320312,204.3040008544922,7.626516557673721
BCC,non-magnetic,BCC nonmagnetic,2.48_5500K,dataset/bcc/non-mag/2.48_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.8219615823967,3.8097869794487473,5500.0,5212.48095703125,-287.51904296875,170.05699157714844,202.6300048828125,208.0909881591797,7.626516557673721
BCC,non-magnetic,BCC nonmagnetic,2.48_6000K,dataset/bcc/non-mag/2.48_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.037417539513474,4.042058294839478,6000.0,5872.47705078125,-127.52294921875,169.25,207.91799926757812,215.5500030517578,7.626516557673721
BCC,non-magnetic,BCC nonmagnetic,2.49_4000K,dataset/bcc/non-mag/2.49_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.8840121391115514,3.039133340017567,4000.0,3690.839111328125,-309.160888671875,158.3470001220703,178.9180145263672,184.27200317382812,7.719158702405363
BCC,non-magnetic,BCC nonmagnetic,2.49_4500K,dataset/bcc/non-mag/2.49_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.936561654478343,3.414992720290128,4500.0,4414.896484375,-85.103515625,158.99900817871094,183.0500030517578,188.96400451660156,7.719158702405363
BCC,non-magnetic,BCC nonmagnetic,2.49_5000K,dataset/bcc/non-mag/2.49_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.602632355570291,3.508281798124414,5000.0,4648.1474609375,-351.8525390625,159.1300048828125,185.48699951171875,191.4980010986328,7.719158702405363
BCC,non-magnetic,BCC nonmagnetic,2.49_5500K,dataset/bcc/non-mag/2.49_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.921123593215798,3.7813381280706286,5500.0,5255.96240234375,-244.03759765625,159.2989959716797,190.7830047607422,198.39599609375,7.719158702405363
BCC,non-magnetic,BCC nonmagnetic,2.49_6000K,dataset/bcc/non-mag/2.49_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.236063609252749,4.138094433543856,6000.0,5869.31396484375,-130.68603515625,158.59300231933594,196.33399963378906,201.85501098632812,7.719158702405363
BCC,non-magnetic,BCC nonmagnetic,2.50_4000K,dataset/bcc/non-mag/2.50_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.9119244349416125,3.168352032734365,4000.0,3946.638671875,-53.361328125,148.32200622558594,168.7969970703125,175.55101013183594,7.812548064779654
BCC,non-magnetic,BCC nonmagnetic,2.50_4500K,dataset/bcc/non-mag/2.50_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.355118616212767,3.2987776838177356,4500.0,4296.18994140625,-203.81005859375,148.42300415039062,173.1699981689453,181.22801208496094,7.812548064779654
BCC,non-magnetic,BCC nonmagnetic,2.50_5000K,dataset/bcc/non-mag/2.50_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.546276764019237,3.4687970506217494,5000.0,4673.4345703125,-326.5654296875,148.6959991455078,175.7779998779297,181.07701110839844,7.812548064779654
BCC,non-magnetic,BCC nonmagnetic,2.50_5500K,dataset/bcc/non-mag/2.50_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.594118959672561,3.6454055525037075,5500.0,5142.92138671875,-357.07861328125,148.572998046875,178.45201110839844,185.48001098632812,7.812548064779654
BCC,non-magnetic,BCC nonmagnetic,2.50_6000K,dataset/bcc/non-mag/2.50_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.06969657342424,4.000993328081152,6000.0,5901.94775390625,-98.05224609375,148.27099609375,183.77099609375,195.1540069580078,7.812548064779654
BCC,non-magnetic,BCC nonmagnetic,2.51_4000K,dataset/bcc/non-mag/2.51_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.024775024458419,3.0834756594134056,4000.0,3859.943603515625,-140.056396484375,138.54100036621094,159.5800018310547,164.9189910888672,7.906687646101105
BCC,non-magnetic,BCC nonmagnetic,2.51_4500K,dataset/bcc/non-mag/2.51_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.132080216214643,3.2683774014967577,4500.0,4336.2216796875,-163.7783203125,138.4980010986328,162.89700317382812,171.03001403808594,7.906687646101105
BCC,non-magnetic,BCC nonmagnetic,2.51_5000K,dataset/bcc/non-mag/2.51_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.294074835680894,3.4963537159533153,5000.0,4882.16650390625,-117.83349609375,136.68499755859375,169.0640106201172,173.44700622558594,7.906687646101105
BCC,non-magnetic,BCC nonmagnetic,2.51_5500K,dataset/bcc/non-mag/2.51_5500K.npz,128,218,217,1,0.9954128440366973,0.9954128440366973,1.0,0.9954128440366973,0.9954128440366973,1.0,0,0.0,4.346734999481727,3.5296756522365085,5500.0,5058.04052734375,-441.95947265625,138.1370086669922,169.5070037841797,173.7469940185547,7.906687646101105
BCC,non-magnetic,BCC nonmagnetic,2.51_6000K,dataset/bcc/non-mag/2.51_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.877693904295053,3.8449193606691483,6000.0,5664.38818359375,-335.61181640625,137.9040069580078,173.9499969482422,183.27500915527344,7.906687646101105
BCC,non-magnetic,BCC nonmagnetic,2.52_4000K,dataset/bcc/non-mag/2.52_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.812518976661649,2.9947341315299143,4000.0,3842.17822265625,-157.82177734375,128.7270050048828,152.0590057373047,156.656005859375,8.001454429272194
BCC,non-magnetic,BCC nonmagnetic,2.52_4500K,dataset/bcc/non-mag/2.52_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.4611853390031575,3.2427660675757557,4500.0,4438.19970703125,-61.80029296875,128.8249969482422,153.62901306152344,161.95700073242188,8.001454429272194
BCC,non-magnetic,BCC nonmagnetic,2.52_5000-new,dataset/bcc/non-mag/2.52_5000-new.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.959625375722192,3.538538633986697,4904.6064453125,4904.8310546875,0.224609375,127.6989974975586,163.63499450683594,175.6269989013672,8.001454429272194
BCC,non-magnetic,BCC nonmagnetic,2.52_5000K,dataset/bcc/non-mag/2.52_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.725051778008945,3.418721748881768,5000.0,4773.3251953125,-226.6748046875,128.23800659179688,161.7550048828125,168.4010009765625,8.001454429272194
BCC,non-magnetic,BCC nonmagnetic,2.52_5500K,dataset/bcc/non-mag/2.52_5500K.npz,128,209,208,1,0.9952153110047847,0.9952153110047847,1.0,0.9952153110047847,0.9952153110047847,1.0,0,0.0,4.626464695278192,3.54548174740102,5500.0,5245.7568359375,-254.2431640625,127.86400604248047,163.8090057373047,167.56199645996094,8.001454429272194
BCC,non-magnetic,BCC nonmagnetic,2.52_6000K,dataset/bcc/non-mag/2.52_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.341504642114443,3.906443083243995,6000.0,6097.6103515625,97.6103515625,127.52300262451172,168.97900390625,175.36801147460938,8.001454429272194
BCC,non-magnetic,BCC nonmagnetic,2.53_4000K,dataset/bcc/non-mag/2.53_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.683421244016543,2.9103849762862746,4000.0,3881.734130859375,-118.265869140625,118.2760009765625,140.38400268554688,146.71099853515625,8.097102450126224
BCC,non-magnetic,BCC nonmagnetic,2.53_4500K,dataset/bcc/non-mag/2.53_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.243292018157007,3.19043122799068,4500.0,4305.396484375,-194.603515625,119.61100006103516,145.2480010986328,150.95201110839844,8.097102450126224
BCC,non-magnetic,BCC nonmagnetic,2.53_5000K,dataset/bcc/non-mag/2.53_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.263244195416686,3.376797790921259,5000.0,4843.814453125,-156.185546875,118.93299865722656,148.71701049804688,157.24400329589844,8.097102450126224
BCC,non-magnetic,BCC nonmagnetic,2.53_5500K,dataset/bcc/non-mag/2.53_5500K.npz,128,210,209,1,0.9952380952380953,0.9952380952380953,1.0,0.9952380952380953,0.9952380952380953,1.0,0,0.0,4.731308833966123,3.598609091003315,5500.0,5395.41943359375,-104.58056640625,118.30699920654297,155.5170135498047,161.2530059814453,8.097102450126224
BCC,non-magnetic,BCC nonmagnetic,2.53_6000K,dataset/bcc/non-mag/2.53_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.944710348881662,3.709300732344362,6000.0,5714.09423828125,-285.90576171875,119.2699966430664,157.15699768066406,162.78199768066406,8.097102450126224
BCC,non-magnetic,BCC nonmagnetic,2.54_4000K,dataset/bcc/non-mag/2.54_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.955885825365182,2.9596293697550418,4000.0,3890.801513671875,-109.198486328125,109.91400146484375,131.99900817871094,137.58700561523438,8.19350968987109
BCC,non-magnetic,BCC nonmagnetic,2.54_4500K,dataset/bcc/non-mag/2.54_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.9999087675182476,3.123558263004148,4500.0,4285.1845703125,-214.8154296875,110.89300537109375,136.86300659179688,142.3800048828125,8.19350968987109
BCC,non-magnetic,BCC nonmagnetic,2.54_5000K,dataset/bcc/non-mag/2.54_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.094696003029224,3.233183440444578,5000.0,4447.8076171875,-552.1923828125,111.1189956665039,141.06500244140625,145.8470001220703,8.19350968987109
BCC,non-magnetic,BCC nonmagnetic,2.54_5500K,dataset/bcc/non-mag/2.54_5500K.npz,128,171,170,1,0.9941520467836257,0.9941520467836257,1.0,0.9941520467836257,0.9941520467836257,1.0,0,0.0,4.606141930688416,3.3522150459241504,5500.0,4970.25341796875,-529.74658203125,110.51100158691406,143.9104995727539,150.0970001220703,8.19350968987109
BCC,non-magnetic,BCC nonmagnetic,2.54_6000K,dataset/bcc/non-mag/2.54_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.003752645139619,3.786492322641157,6000.0,5693.537109375,-306.462890625,111.10100555419922,155.26400756835938,162.781005859375,8.19350968987109
BCC,non-magnetic,BCC nonmagnetic,2.55_4000K,dataset/bcc/non-mag/2.55_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.5818400647883246,2.8525880335758993,4000.0,3830.0322265625,-169.9677734375,102.62300109863281,122.9010009765625,129.54600524902344,8.290679149811352
BCC,non-magnetic,BCC nonmagnetic,2.55_4500K,dataset/bcc/non-mag/2.55_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,3.7658122737904414,3.0590062378156992,4500.0,4272.9453125,-227.0546875,101.91400146484375,128.2779998779297,133.54000854492188,8.290679149811352
BCC,non-magnetic,BCC nonmagnetic,2.55_5000K,dataset/bcc/non-mag/2.55_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.339309130484333,3.2061190987779487,5000.0,4587.92138671875,-412.07861328125,102.64900207519531,132.197998046875,138.22801208496094,8.290679149811352
BCC,non-magnetic,BCC nonmagnetic,2.55_5500K,dataset/bcc/non-mag/2.55_5500K.npz,128,163,162,1,0.9938650306748467,0.9938650306748467,1.0,0.9938650306748467,0.9938650306748467,1.0,0,0.0,4.935118922450576,3.289226832904645,5500.0,5020.63720703125,-479.36279296875,102.77900695800781,137.35750579833984,141.58200073242188,8.290679149811352
BCC,non-magnetic,BCC nonmagnetic,2.55_6000K,dataset/bcc/non-mag/2.55_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.775913580392034,3.7298502460600536,6000.0,5859.2470703125,-140.7529296875,102.41800689697266,143.44000244140625,150.4650115966797,8.290679149811352
BCC,non-magnetic,BCC nonmagnetic,2.85_5000K,dataset/bcc/non-mag/2.85_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.4363382309257915,5.296478129803839,5000.0,4675.6474609375,-324.3525390625,576.1410522460938,605.8330078125,611.4879760742188,5.787299124740515
BCC,non-magnetic,BCC nonmagnetic,a_2.18_c_3.40_5000K,dataset/bcc/non-mag/a_2.18_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.882234150655902,4.063182812532814,5000.0,4791.90576171875,-208.09423828125,273.60601806640625,279.5419921875,299.9490051269531,6.996669934405
BCC,non-magnetic,BCC nonmagnetic,a_2.20_c_3.40_5000K,dataset/bcc/non-mag/a_2.20_c_3.40_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.964503451063817,3.971088833474385,5000.0,4886.142578125,-113.857421875,254.30101013183594,265.13201904296875,282.7640075683594,7.125668447713933
FCC,non-magnetic,FCC nonmagnetic,2.85_4000K,dataset/fcc/non-mag/2.85_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.487907297309722,4.787302074225398,4000.0,3900.38916015625,-99.61083984375,575.9710083007812,600.5360107421875,607.0380249023438,5.787299124740515
FCC,non-magnetic,FCC nonmagnetic,2.85_4500K,dataset/fcc/non-mag/2.85_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.2585138018203,5.005397235609896,4500.0,4214.2158203125,-285.7841796875,576.1710205078125,602.6640014648438,609.1730346679688,5.787299124740515
FCC,non-magnetic,FCC nonmagnetic,2.85_5000K,dataset/fcc/non-mag/2.85_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.4363382309257915,5.296478129803839,5000.0,4675.6474609375,-324.3525390625,576.1410522460938,605.8330078125,611.4879760742188,5.787299124740515
FCC,non-magnetic,FCC nonmagnetic,2.85_5500K,dataset/fcc/non-mag/2.85_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.876011069241098,5.400844113376932,5500.0,4928.8955078125,-571.1044921875,576.7970581054688,607.68701171875,614.5490112304688,5.787299124740515
FCC,non-magnetic,FCC nonmagnetic,2.85_6000K,dataset/fcc/non-mag/2.85_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,7.217240995510526,5.664856083966548,6000.0,5582.85302734375,-417.14697265625,575.9920043945312,611.8820190429688,619.2940063476562,5.787299124740515
FCC,non-magnetic,FCC nonmagnetic,2.85_6500K,dataset/fcc/non-mag/2.85_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,7.350529968679433,6.0655385668173825,6500.0,6186.4951171875,-313.5048828125,577.0509643554688,616.708984375,624.0070190429688,5.787299124740515
FCC,non-magnetic,FCC nonmagnetic,2.90_4000K,dataset/fcc/non-mag/2.90_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.075115773849184,4.253003051235934,4000.0,3750.241943359375,-249.758056640625,466.708984375,490.20001220703125,500.0580139160156,6.097230769655054
FCC,non-magnetic,FCC nonmagnetic,2.90_4500K,dataset/fcc/non-mag/2.90_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.491792938559135,4.608958817253072,4500.0,4178.046875,-321.953125,466.8600158691406,493.64599609375,499.7759704589844,6.097230769655054
FCC,non-magnetic,FCC nonmagnetic,2.90_5000K,dataset/fcc/non-mag/2.90_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.308357522004796,4.941172359888298,5000.0,4644.6171875,-355.3828125,467.64703369140625,497.2549743652344,504.5870056152344,6.097230769655054
FCC,non-magnetic,FCC nonmagnetic,2.90_5500K,dataset/fcc/non-mag/2.90_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.514722648008928,5.155670398812859,5500.0,5140.37841796875,-359.62158203125,467.2790222167969,500.25299072265625,506.5370178222656,6.097230769655054
FCC,non-magnetic,FCC nonmagnetic,2.90_6000K,dataset/fcc/non-mag/2.90_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.54883311641748,5.404283515944453,6000.0,5670.49658203125,-329.50341796875,466.322021484375,503.9950256347656,511.89801025390625,6.097230769655054
FCC,non-magnetic,FCC nonmagnetic,2.90_6500K,dataset/fcc/non-mag/2.90_6500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,7.004868043293744,5.554792214754432,6500.0,6048.26416015625,-451.73583984375,466.8490295410156,506.84600830078125,517.9720458984375,6.097230769655054
FCC,non-magnetic,FCC nonmagnetic,2.95_4000K,dataset/fcc/non-mag/2.95_4000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,4.86091544604231,3.991837669533983,4000.0,3707.97802734375,-292.02197265625,374.4440002441406,399.0840148925781,404.0159912109375,6.418121147386244
FCC,non-magnetic,FCC nonmagnetic,2.95_4500K,dataset/fcc/non-mag/2.95_4500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.246347498110682,4.291067602403998,4500.0,4162.0029296875,-337.9970703125,374.6610107421875,402.2790222167969,408.5500183105469,6.418121147386244
FCC,non-magnetic,FCC nonmagnetic,2.95_5000K,dataset/fcc/non-mag/2.95_5000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.67046876239593,4.617641996108867,5000.0,4906.06982421875,-93.93017578125,375.18701171875,407.4679870605469,413.677001953125,6.418121147386244
FCC,non-magnetic,FCC nonmagnetic,2.95_5500K,dataset/fcc/non-mag/2.95_5500K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,5.976904489957576,4.816168876889056,5500.0,5283.0927734375,-216.9072265625,375.1280212402344,410.0169982910156,415.7330017089844,6.418121147386244
FCC,non-magnetic,FCC nonmagnetic,2.95_6000K,dataset/fcc/non-mag/2.95_6000K.npz,128,400,399,1,0.9975,0.9975,1.0,0.9975,0.9975,1.0,0,0.0,6.115079275605758,5.031575305536368,6000.0,5627.36572265625,-372.63427734375,375.1449890136719,413.0480041503906,425.17901611328125,6.418121147386244
